name,global_sales,na_sales,eu_sales,jp_sales,other_sales,meta_critic_score,meta_user_score,release_date
"Monsters, Inc. Scream Team",560000.0,310000.0,210000.0,0.0,40000.0,65.0,6.9,2001-10-30
Moon,50000.0,40000.0,0.0,0.0,0.0,71.0,7.5,2009-01-13
Moonlighter,10000.0,10000.0,0.0,0.0,0.0,81.0,7.3,2018-11-09
MorphX,50000.0,50000.0,0.0,0.0,0.0,33.0,6.8,2010-09-28
Mortal Kombat,2700000.0,1910000.0,500000.0,0.0,290000.0,85.0,8.4,2011-04-19
Mortal Kombat (2011),5020000.0,3620000.0,850000.0,0.0,550000.0,85.0,8.4,2011-04-19
Mortal Kombat X,5280000.0,3290000.0,1210000.0,0.0,790000.0,81.7,7.0,2015-04-14
Mortal Kombat vs DC Universe,4040000.0,3100000.0,520000.0,0.0,430000.0,74.0,7.2,2008-11-16
Mortal Kombat: Armageddon,1290000.0,1070000.0,60000.0,0.0,160000.0,73.0,8.4,2006-10-09
Mortal Kombat: Deadly Alliance,3870000.0,2900000.0,750000.0,0.0,200000.0,80.5,8.2,2002-11-17
Mortal Kombat: Deception,2750000.0,1620000.0,860000.0,0.0,270000.0,79.7,8.6,2004-10-04
Mortal Kombat: Shaolin Monks,1000000.0,810000.0,90000.0,0.0,100000.0,77.5,8.0,2005-09-16
Mortal Kombat: Special Forces,210000.0,120000.0,80000.0,0.0,10000.0,28.0,2.3,2000-06-30
Mortal Kombat: Tournament Edition,10000.0,10000.0,0.0,0.0,0.0,75.0,8.1,2003-08-27
Mortal Kombat: Unchained,740000.0,670000.0,10000.0,0.0,60000.0,70.0,8.6,2006-11-15
Mothergunship,10000.0,10000.0,0.0,0.0,0.0,77.0,7.6,2018-08-24
Motion Explosion!,70000.0,50000.0,10000.0,0.0,10000.0,81.0,8.5,2011-11-01
MotionSports,690000.0,380000.0,250000.0,0.0,70000.0,40.0,4.0,2010-11-04
Moto Racer 4,10000.0,10000.0,0.0,0.0,0.0,49.0,5.0,2017-01-24
MotoGP,480000.0,140000.0,160000.0,140000.0,40000.0,63.3,6.1,2000-10-31
MotoGP '06,140000.0,110000.0,10000.0,0.0,10000.0,80.0,7.4,2006-06-12
MotoGP '07,250000.0,230000.0,0.0,0.0,20000.0,78.0,6.9,2007-08-27
MotoGP 07,100000.0,50000.0,40000.0,0.0,10000.0,62.0,8.0,2007-10-23
MotoGP 08,750000.0,180000.0,450000.0,0.0,120000.0,66.0,5.9,2008-10-28
MotoGP 09/10,390000.0,120000.0,220000.0,0.0,60000.0,69.5,5.5,2010-03-23
MotoGP 10/11,170000.0,40000.0,100000.0,0.0,30000.0,68.0,6.8,2011-03-15
MotoGP 14,210000.0,50000.0,120000.0,0.0,30000.0,69.5,7.2,2014-11-04
MotoGP 2,100000.0,70000.0,20000.0,0.0,0.0,87.0,7.3,2003-05-21
MotoGP 3: Ultimate Racing Technology,10000.0,10000.0,0.0,0.0,0.0,85.0,7.4,2005-08-30
Motocross Mania,790000.0,440000.0,300000.0,0.0,50000.0,34.0,5.3,2001-07-09
Motocross Mania 3,20000.0,10000.0,0.0,0.0,0.0,38.0,3.6,2005-04-27
MotorStorm,3870000.0,1530000.0,1610000.0,60000.0,670000.0,84.0,7.4,2007-03-06
MotorStorm: Apocalypse,490000.0,210000.0,200000.0,0.0,80000.0,77.0,7.8,2011-05-03
MotorStorm: Arctic Edge,1380000.0,230000.0,610000.0,0.0,550000.0,75.5,8.0,2009-09-29
Move Fitness,210000.0,0.0,170000.0,0.0,40000.0,61.0,6.5,2013-03-26
Mr. Driller: Drill Spirits,140000.0,80000.0,0.0,50000.0,10000.0,70.0,7.3,2004-11-30
Ms Saga: A New Dawn,50000.0,20000.0,20000.0,0.0,10000.0,65.0,7.7,2006-02-21
Mugen Souls,160000.0,40000.0,30000.0,80000.0,10000.0,55.0,7.2,2012-09-30
Mugen Souls Z,70000.0,20000.0,10000.0,40000.0,10000.0,57.0,6.3,2014-05-20
Muppets Party Cruise,80000.0,50000.0,20000.0,0.0,10000.0,70.0,8.2,2003-11-13
Muramasa Rebirth,240000.0,110000.0,0.0,100000.0,40000.0,78.0,8.4,2013-06-25
Muramasa: The Demon Blade,600000.0,320000.0,130000.0,110000.0,40000.0,81.0,8.3,2009-09-08
Murdered: Soul Suspect,740000.0,280000.0,320000.0,40000.0,90000.0,69.5,7.1,2014-06-03
Musashi: Samurai Legend,150000.0,70000.0,60000.0,0.0,20000.0,64.0,8.2,2005-03-15
Mushroom Men: Rise of the Fungi,110000.0,100000.0,0.0,0.0,10000.0,45.0,6.1,2008-12-02
Mushroom Men: The Spore Wars,180000.0,160000.0,10000.0,0.0,10000.0,72.0,8.9,2008-12-02
Musynx,10000.0,10000.0,0.0,0.0,0.0,78.0,7.9,2018-06-19
Mutant Football League: Dynasty Edition,160000.0,130000.0,0.0,0.0,20000.0,69.0,7.2,2018-10-30
Mx vs. ATV Reflex,1630000.0,1040000.0,400000.0,0.0,190000.0,74.5,6.8,2009-12-01
My Fitness Coach,2320000.0,1180000.0,900000.0,0.0,240000.0,66.0,8.6,2008-12-02
My Frogger: Toy Trials,30000.0,20000.0,0.0,0.0,0.0,66.0,6.0,2006-11-13
My Hero One's Justice,700000.0,450000.0,60000.0,100000.0,80000.0,69.7,7.3,2018-10-26
My Japanese Coach,270000.0,240000.0,0.0,0.0,20000.0,59.0,6.7,2008-10-15
My Street,240000.0,120000.0,90000.0,0.0,30000.0,46.0,3.6,2003-03-09
My Word Coach,1950000.0,830000.0,910000.0,0.0,220000.0,69.5,7.3,2007-11-06
MySims,5340000.0,2480000.0,2160000.0,120000.0,570000.0,68.3,6.8,2007-09-18
MySims Agents,2120000.0,1170000.0,740000.0,0.0,210000.0,69.0,7.4,2009-09-29
MySims Kingdom,1520000.0,700000.0,640000.0,10000.0,160000.0,76.0,8.2,2008-10-28
MySims Racing,1080000.0,440000.0,520000.0,0.0,120000.0,67.5,6.8,2009-06-08
MySims SkyHeroes,400000.0,250000.0,100000.0,0.0,40000.0,61.5,5.4,2010-09-28
Myst,110000.0,90000.0,10000.0,0.0,10000.0,56.0,3.9,2008-05-13
Myst III: Exile,280000.0,140000.0,110000.0,0.0,40000.0,57.0,7.0,2002-09-22
Mystery Case Files: The Malgrave Incident,330000.0,170000.0,130000.0,0.0,30000.0,65.0,8.0,2011-06-27
Mystery Dungeon: Shiren the Wanderer,520000.0,170000.0,0.0,330000.0,20000.0,69.0,8.3,2008-03-04
Mystic Heroes,150000.0,60000.0,30000.0,40000.0,10000.0,67.0,8.4,2002-09-30
Myth Makers: Trixie in Toyland,40000.0,40000.0,0.0,0.0,0.0,84.0,2.3,2008-06-24
Mytran Wars,140000.0,90000.0,20000.0,0.0,30000.0,68.0,8.0,2009-10-20
N+,100000.0,90000.0,0.0,0.0,0.0,80.5,7.6,2008-08-26
NARC,360000.0,180000.0,140000.0,0.0,50000.0,50.0,7.0,2005-03-22
NASCAR '14,280000.0,240000.0,0.0,0.0,40000.0,66.0,5.0,2014-02-18
NASCAR 06: Total Team Control,900000.0,730000.0,80000.0,0.0,100000.0,78.5,6.8,2005-08-30
NASCAR 07,150000.0,90000.0,50000.0,0.0,10000.0,70.0,7.7,2006-09-06
NASCAR 08,760000.0,530000.0,140000.0,0.0,80000.0,57.3,6.1,2007-07-23
NASCAR 09,1030000.0,710000.0,210000.0,0.0,110000.0,61.7,7.7,2008-06-10
NASCAR 2001,1510000.0,790000.0,580000.0,0.0,140000.0,69.5,6.8,2000-09-19
NASCAR 2005: Chase for the Cup,1410000.0,690000.0,540000.0,0.0,180000.0,87.0,8.2,2004-08-31
NASCAR 2011: The Game,800000.0,750000.0,0.0,0.0,50000.0,55.3,4.2,2011-03-29
NASCAR Heat 2,130000.0,110000.0,0.0,0.0,20000.0,66.0,5.5,2017-09-12
NASCAR Heat 3,100000.0,90000.0,0.0,0.0,10000.0,68.0,7.3,2018-09-07
NASCAR Heat Evolution,100000.0,90000.0,0.0,0.0,10000.0,66.0,1.4,2016-09-13
NASCAR Kart Racing,420000.0,390000.0,0.0,0.0,30000.0,70.0,8.1,2009-02-10
NASCAR The Game: Inside Line,200000.0,160000.0,0.0,0.0,30000.0,74.0,4.4,2012-11-06
NASCAR Thunder 2002,1580000.0,800000.0,600000.0,0.0,180000.0,77.0,7.7,2001-10-02
NASCAR Thunder 2003,1530000.0,840000.0,520000.0,0.0,170000.0,84.5,7.8,2002-09-29
NASCAR Thunder 2004,1310000.0,710000.0,460000.0,0.0,150000.0,86.5,8.2,2003-09-16
NASCAR: Dirt to Daytona,670000.0,350000.0,240000.0,0.0,70000.0,84.5,8.2,2002-11-11
NAtURAL DOCtRINE,120000.0,50000.0,20000.0,40000.0,20000.0,60.5,7.4,2014-09-30
NBA,210000.0,200000.0,0.0,0.0,20000.0,57.0,6.9,2005-03-16
NBA 06,220000.0,200000.0,0.0,0.0,20000.0,72.0,5.4,2005-10-04
NBA 07,220000.0,190000.0,10000.0,0.0,20000.0,65.5,6.9,2006-09-25
NBA 08,30000.0,30000.0,0.0,0.0,0.0,75.0,7.5,2007-10-12
NBA 09: The Inside,170000.0,160000.0,0.0,0.0,10000.0,79.0,7.4,2008-10-07
NBA 10 The Inside,80000.0,70000.0,0.0,0.0,10000.0,69.0,3.0,2009-10-06
NBA 2K Playgrounds 2,140000.0,70000.0,50000.0,0.0,10000.0,69.0,5.5,2018-11-09
NBA 2K10,2550000.0,2300000.0,30000.0,10000.0,210000.0,76.2,8.0,2009-10-06
NBA 2K11,5040000.0,4310000.0,340000.0,40000.0,360000.0,82.8,7.7,2010-10-05
NBA 2K12,3420000.0,2920000.0,250000.0,10000.0,240000.0,69.2,6.6,2011-10-04
NBA 2K13,180000.0,80000.0,60000.0,0.0,10000.0,80.0,7.1,2012-11-18
NBA 2K14,3760000.0,2360000.0,690000.0,50000.0,660000.0,84.5,5.8,2013-10-01
NBA 2K15,7260000.0,5140000.0,1060000.0,30000.0,1030000.0,83.8,4.9,2014-10-07
NBA 2K16,3540000.0,2920000.0,270000.0,0.0,370000.0,71.3,5.0,2015-09-29
NBA 2K17,3900000.0,2540000.0,680000.0,30000.0,670000.0,79.0,5.0,2016-09-16
NBA 2K18,3970000.0,2580000.0,640000.0,80000.0,650000.0,65.5,2.1,2017-09-19
NBA 2K19,2930000.0,1930000.0,460000.0,40000.0,500000.0,82.0,3.4,2018-09-11
NBA 2K2,1540000.0,830000.0,520000.0,10000.0,160000.0,89.7,7.6,2002-01-12
NBA 2K3,1530000.0,870000.0,500000.0,0.0,140000.0,86.7,7.3,2002-10-08
NBA 2K6,1470000.0,910000.0,430000.0,0.0,140000.0,83.0,8.4,2005-09-26
NBA 2K7,1160000.0,950000.0,60000.0,0.0,140000.0,80.5,7.9,2006-09-25
NBA 2K8,1450000.0,1290000.0,20000.0,0.0,150000.0,76.5,6.4,2007-10-02
NBA 2K9,2300000.0,1900000.0,170000.0,0.0,220000.0,71.7,7.4,2008-10-07
NBA Ballers,2170000.0,1180000.0,740000.0,0.0,230000.0,82.5,8.4,2004-04-05
NBA Ballers: Chosen One,150000.0,130000.0,0.0,0.0,20000.0,54.0,6.5,2008-04-21
NBA Ballers: Phenom,470000.0,230000.0,180000.0,0.0,60000.0,69.0,8.5,2006-04-05
NBA Ballers: Rebound,100000.0,90000.0,0.0,0.0,10000.0,69.0,7.7,2006-05-09
NBA Inside Drive 2003,310000.0,230000.0,70000.0,0.0,10000.0,72.0,7.6,2002-10-31
NBA Inside Drive 2004,170000.0,130000.0,40000.0,0.0,10000.0,71.0,8.2,2003-11-18
NBA Jam,950000.0,520000.0,310000.0,0.0,110000.0,68.7,7.6,2010-11-16
NBA Live 06,930000.0,840000.0,40000.0,0.0,50000.0,71.5,6.2,2005-09-26
NBA Live 07,2340000.0,2010000.0,50000.0,20000.0,250000.0,63.8,6.3,2006-09-25
NBA Live 08,990000.0,900000.0,0.0,0.0,70000.0,66.0,6.3,2007-10-01
NBA Live 09,2020000.0,1520000.0,220000.0,60000.0,220000.0,76.0,7.5,2008-10-07
NBA Live 10,1230000.0,1070000.0,50000.0,20000.0,100000.0,75.0,6.5,2009-10-06
NBA Live 14,270000.0,170000.0,50000.0,0.0,50000.0,43.0,2.6,2013-11-15
NBA Live 15,470000.0,340000.0,60000.0,0.0,60000.0,56.0,6.4,2014-10-28
NBA Live 16,340000.0,240000.0,60000.0,0.0,50000.0,59.5,5.8,2015-09-29
NBA Live 18,240000.0,200000.0,0.0,0.0,50000.0,72.0,6.0,2017-09-15
NBA Live 19,340000.0,280000.0,0.0,0.0,60000.0,74.0,6.6,2018-09-07
NBA Live 2001,1250000.0,700000.0,470000.0,0.0,80000.0,86.0,7.1,2000-10-16
NBA Live 2002,2260000.0,1260000.0,740000.0,0.0,260000.0,73.0,7.3,2001-10-29
NBA Live 2003,1660000.0,1250000.0,150000.0,30000.0,220000.0,83.0,8.4,2002-10-08
NBA Live 2004,2300000.0,1780000.0,230000.0,0.0,280000.0,85.0,7.7,2003-10-14
NBA Live 2005,3040000.0,2380000.0,300000.0,0.0,360000.0,83.5,7.6,2004-09-28
NBA ShootOut 2004,260000.0,130000.0,100000.0,0.0,30000.0,58.0,7.8,2003-10-29
NBA Starting Five,200000.0,110000.0,80000.0,0.0,20000.0,50.5,7.2,2002-10-27
NBA Street,3210000.0,2520000.0,310000.0,0.0,390000.0,88.5,7.2,2001-06-18
NBA Street Homecourt,500000.0,450000.0,10000.0,0.0,40000.0,80.0,7.8,2007-02-20
NBA Street V3,610000.0,510000.0,90000.0,0.0,20000.0,88.5,7.9,2005-02-08
NBA Street Vol. 2,2490000.0,2100000.0,310000.0,0.0,70000.0,89.0,8.3,2003-04-28
NCAA Basketball 09,220000.0,200000.0,0.0,0.0,20000.0,70.0,5.6,2008-11-17
NCAA Basketball 10,330000.0,310000.0,0.0,0.0,30000.0,75.0,8.0,2009-11-17
NCAA College Basketball 2K3,380000.0,230000.0,120000.0,0.0,40000.0,83.5,8.3,2002-12-02
NCAA College Football 2K3,70000.0,50000.0,10000.0,0.0,0.0,70.0,8.8,2002-09-09
NCAA Final Four 2002,310000.0,150000.0,120000.0,0.0,40000.0,52.0,6.5,2001-11-12
NCAA Football 06,970000.0,730000.0,210000.0,0.0,30000.0,87.0,7.9,2005-07-11
NCAA Football 07,2800000.0,2420000.0,50000.0,0.0,320000.0,80.3,7.9,2006-07-18
NCAA Football 08,1250000.0,1060000.0,50000.0,0.0,140000.0,80.7,8.1,2007-07-17
NCAA Football 09,710000.0,650000.0,0.0,0.0,50000.0,83.0,7.7,2008-07-15
NCAA Football 10,1750000.0,1620000.0,0.0,0.0,130000.0,81.5,6.8,2009-07-14
NCAA Football 11,1780000.0,1650000.0,0.0,0.0,120000.0,85.5,7.3,2010-07-13
NCAA Football 12,830000.0,780000.0,0.0,0.0,60000.0,82.0,5.8,2011-07-12
NCAA Football 13,2040000.0,1840000.0,0.0,0.0,200000.0,77.5,4.8,2012-07-10
NCAA Football 14,920000.0,750000.0,0.0,0.0,170000.0,77.0,6.3,2013-07-09
NCAA Football 2003,1650000.0,1320000.0,120000.0,0.0,200000.0,91.0,7.5,2002-07-20
NCAA Football 2004,2250000.0,1870000.0,140000.0,0.0,250000.0,90.3,7.7,2003-07-16
NCAA Football 2005,2520000.0,2120000.0,150000.0,0.0,260000.0,88.3,8.1,2004-07-15
NCAA March Madness 06,200000.0,150000.0,40000.0,0.0,10000.0,76.0,7.2,2005-10-11
NCAA March Madness 07,770000.0,470000.0,220000.0,0.0,90000.0,65.0,7.8,2007-01-17
NCAA March Madness 2003,660000.0,320000.0,250000.0,0.0,80000.0,74.0,7.9,2002-11-21
NCAA March Madness 2004,1030000.0,500000.0,390000.0,0.0,130000.0,82.0,8.8,2003-11-17
NCAA March Madness 2005,810000.0,650000.0,80000.0,0.0,80000.0,79.0,8.0,2004-11-17
NCIS,260000.0,170000.0,60000.0,0.0,30000.0,42.5,4.0,2011-11-01
NERF N-Strike,1090000.0,910000.0,90000.0,0.0,90000.0,66.0,4.4,2008-10-28
NES Remix,290000.0,180000.0,0.0,90000.0,20000.0,71.0,7.2,2013-12-18
NFL 2K1,1090000.0,1020000.0,50000.0,0.0,20000.0,97.0,6.3,2000-09-07
NFL 2K2,890000.0,440000.0,340000.0,0.0,110000.0,85.0,7.5,2001-11-19
NFL 2K3,1540000.0,1230000.0,120000.0,0.0,190000.0,92.5,7.3,2002-08-12
NFL Blitz 20-02,370000.0,210000.0,130000.0,0.0,40000.0,76.5,8.2,2002-02-06
NFL Blitz 20-03,140000.0,110000.0,30000.0,0.0,0.0,72.0,7.8,2002-08-12
NFL Blitz Pro,280000.0,150000.0,100000.0,0.0,30000.0,72.0,7.6,2003-10-28
NFL Fever 2002,990000.0,740000.0,210000.0,0.0,40000.0,79.0,8.3,2001-11-14
NFL Fever 2003,610000.0,460000.0,130000.0,0.0,20000.0,72.0,8.5,2002-08-05
NFL Fever 2004,320000.0,240000.0,70000.0,0.0,10000.0,74.0,8.8,2003-08-27
NFL GameDay 2002,400000.0,230000.0,150000.0,0.0,30000.0,62.0,7.1,2001-08-06
NFL GameDay 2004,410000.0,200000.0,160000.0,0.0,50000.0,65.0,8.7,2003-08-27
NFL Head Coach,570000.0,470000.0,40000.0,0.0,60000.0,67.5,7.0,2006-06-20
NFL Head Coach 09,140000.0,130000.0,0.0,0.0,10000.0,64.0,7.1,2008-09-03
NFL Quarterback Club 2002,220000.0,110000.0,80000.0,0.0,30000.0,67.0,7.8,2001-09-05
NFL Street,2430000.0,1910000.0,300000.0,0.0,220000.0,80.7,8.6,2004-01-13
NFL Street 2,2090000.0,1150000.0,730000.0,0.0,230000.0,77.5,7.7,2004-12-22
NFL Street 2 Unleashed,370000.0,340000.0,0.0,0.0,30000.0,73.0,7.3,2005-03-21
NFL Street 3,270000.0,240000.0,0.0,0.0,20000.0,68.0,8.3,2006-11-14
NFL Tour,100000.0,90000.0,0.0,0.0,10000.0,49.0,3.1,2008-01-08
NG,10000.0,0.0,0.0,10000.0,0.0,73.0,9.3,2018-09-13
NHL 06,910000.0,730000.0,90000.0,0.0,90000.0,78.3,8.4,2005-09-06
NHL 07,980000.0,820000.0,50000.0,0.0,110000.0,76.5,6.0,2006-09-12
NHL 08,510000.0,380000.0,80000.0,0.0,50000.0,78.7,6.5,2007-09-12
NHL 09,670000.0,520000.0,90000.0,0.0,60000.0,79.7,6.8,2008-09-09
NHL 10,1230000.0,890000.0,220000.0,0.0,130000.0,88.0,8.2,2009-09-15
NHL 11,1320000.0,1010000.0,200000.0,0.0,120000.0,88.0,7.4,2010-09-07
NHL 12,580000.0,360000.0,160000.0,0.0,70000.0,86.0,7.6,2011-09-13
NHL 13,1340000.0,840000.0,340000.0,0.0,160000.0,83.5,6.8,2012-09-11
NHL 14,1110000.0,680000.0,280000.0,0.0,150000.0,80.5,6.0,2013-09-10
NHL 15,870000.0,670000.0,110000.0,0.0,90000.0,58.0,3.0,2014-09-09
NHL 16,660000.0,380000.0,160000.0,0.0,120000.0,78.0,5.4,2015-09-15
NHL 17,1120000.0,840000.0,120000.0,0.0,150000.0,77.5,4.8,2016-09-13
NHL 18,960000.0,630000.0,190000.0,0.0,140000.0,76.0,3.8,2017-09-15
NHL 19,720000.0,520000.0,90000.0,0.0,110000.0,81.0,5.6,2018-09-14
NHL 2001,1590000.0,820000.0,610000.0,0.0,160000.0,86.5,7.8,2000-10-25
NHL 2003,930000.0,460000.0,360000.0,0.0,120000.0,79.0,7.1,2002-09-30
NHL 2005,680000.0,390000.0,210000.0,0.0,70000.0,75.7,6.7,2004-09-20
NHL 2K10,660000.0,410000.0,170000.0,0.0,70000.0,70.7,7.8,2009-09-15
NHL 2K3,350000.0,200000.0,100000.0,0.0,30000.0,89.0,7.0,2002-11-10
NHL 2K6,730000.0,460000.0,210000.0,0.0,70000.0,79.7,6.5,2005-09-07
NHL 2K7,210000.0,180000.0,0.0,0.0,20000.0,78.5,7.2,2006-11-13
NHL 2K8,220000.0,190000.0,20000.0,0.0,20000.0,72.5,7.2,2007-09-10
NHL 2K9,190000.0,130000.0,50000.0,0.0,20000.0,65.5,6.1,2008-09-08
NHL FaceOff 2001,200000.0,100000.0,70000.0,0.0,20000.0,57.0,4.0,2001-02-05
NHL Hitz 20-02,770000.0,440000.0,260000.0,0.0,80000.0,78.5,8.1,2001-09-24
NHL Hitz 20-03,280000.0,140000.0,110000.0,0.0,40000.0,82.0,8.5,2002-09-16
NHL Hitz Pro,260000.0,140000.0,80000.0,0.0,20000.0,80.0,8.2,2003-09-25
NHL Rivals 2004,110000.0,80000.0,20000.0,0.0,0.0,65.0,8.8,2003-11-18
NHL Slapshot,420000.0,390000.0,0.0,0.0,30000.0,76.0,8.6,2010-09-07
NHL-Legacy Edition,170000.0,150000.0,0.0,0.0,20000.0,65.5,4.9,2015-09-09
NPPL Championship Paintball 2009,280000.0,250000.0,10000.0,0.0,30000.0,44.5,6.6,2008-11-18
Nacho Libre,30000.0,30000.0,0.0,0.0,0.0,56.0,5.8,2006-10-26
Namco Museum,7600000.0,5980000.0,1420000.0,50000.0,150000.0,68.0,8.0,2001-06-10
Namco Museum Battle Collection,1090000.0,750000.0,180000.0,0.0,160000.0,73.0,7.6,2005-08-23
Namco Museum Megamix,190000.0,170000.0,0.0,0.0,20000.0,53.0,8.7,2010-11-16
Namco Museum Remix,740000.0,680000.0,0.0,0.0,50000.0,49.0,7.4,2007-10-23
Namco Museum: 50th Anniversary,4190000.0,2250000.0,1390000.0,0.0,550000.0,60.5,6.8,2005-08-30
Namco Museum: Virtual Arcade,310000.0,270000.0,10000.0,10000.0,20000.0,63.0,7.2,2008-11-04
Nancy Drew: Secret of the Scarlet Hand,10000.0,10000.0,0.0,0.0,0.0,63.0,6.8,2002-09-04
Nancy Drew: The Mystery of the Clue Bender Society,260000.0,240000.0,0.0,0.0,20000.0,46.0,3.3,2008-07-23
Nancy Drew: The Phantom of Venice,10000.0,0.0,0.0,0.0,0.0,69.0,6.7,2008-07-11
Nancy Drew: The White Wolf of Icicle Creek,150000.0,140000.0,0.0,0.0,10000.0,67.0,8.2,2008-12-02
Nano Assault,80000.0,80000.0,0.0,0.0,10000.0,75.0,7.7,2011-12-01
NanoBreaker,60000.0,30000.0,20000.0,0.0,10000.0,51.0,6.9,2005-02-15
Nanostray,60000.0,50000.0,0.0,0.0,0.0,71.0,7.7,2005-07-19
Napoleon Dynamite: The Game,70000.0,50000.0,0.0,0.0,0.0,41.0,5.9,2007-10-23
Napoleon: Total War,670000.0,20000.0,540000.0,0.0,110000.0,81.0,7.9,2010-02-23
Naruto Powerful Shippuden,160000.0,80000.0,20000.0,40000.0,10000.0,71.0,6.0,2013-03-05
Naruto Shippuden: Clash of Ninja Revolution III,510000.0,440000.0,40000.0,0.0,40000.0,74.0,7.6,2009-11-17
Naruto Shippuden: Dragon Blade Chronicles,180000.0,110000.0,20000.0,50000.0,10000.0,38.0,3.3,2010-11-16
Naruto Shippuden: Kizuna Drive,140000.0,40000.0,30000.0,50000.0,20000.0,57.0,4.8,2011-03-22
Naruto Shippuden: Legends: Akatsuki Rising,150000.0,140000.0,0.0,0.0,10000.0,60.0,6.1,2009-10-06
Naruto Shippuden: Ninja Destiny 2,370000.0,190000.0,30000.0,130000.0,20000.0,55.0,5.0,2009-09-15
Naruto Shippuden: Ultimate Ninja Heroes 3,380000.0,130000.0,40000.0,190000.0,30000.0,61.0,6.4,2010-05-11
Naruto Shippuden: Ultimate Ninja Impact,350000.0,90000.0,70000.0,150000.0,40000.0,59.0,7.4,2011-10-18
Naruto Shippuden: Ultimate Ninja Storm 2,780000.0,430000.0,270000.0,10000.0,70000.0,74.0,8.6,2010-10-19
Naruto Shippuden: Ultimate Ninja Storm 3,520000.0,300000.0,170000.0,10000.0,50000.0,70.0,7.6,2013-03-05
Naruto Shippuden: Ultimate Ninja Storm 4,350000.0,250000.0,70000.0,0.0,30000.0,80.0,8.2,2016-02-09
Naruto Shippuden: Ultimate Ninja Storm Generations,1190000.0,530000.0,390000.0,150000.0,130000.0,74.0,7.0,2012-03-13
Naruto Shippuden: Ultimate Ninja Storm Legacy,160000.0,70000.0,40000.0,30000.0,20000.0,70.0,7.0,2017-08-25
Naruto Shippuden: Ultimate Ninja Storm Revolution,680000.0,300000.0,210000.0,90000.0,80000.0,67.5,7.2,2014-10-01
Naruto Shippuden: Ultimate Ninja Storm Trilogy,30000.0,0.0,0.0,30000.0,0.0,70.0,7.4,2018-04-26
Naruto to Boruto: Shinobi Striker,480000.0,360000.0,30000.0,20000.0,70000.0,60.5,5.7,2018-08-31
Naruto: Clash of Ninja,680000.0,530000.0,140000.0,0.0,20000.0,72.0,8.0,2006-03-07
Naruto: Clash of Ninja 2,1040000.0,440000.0,120000.0,450000.0,30000.0,74.0,8.7,2006-09-26
Naruto: Clash of Ninja Revolution,1020000.0,440000.0,460000.0,0.0,110000.0,74.0,7.9,2007-10-23
Naruto: Clash of Ninja Revolution 2,380000.0,340000.0,20000.0,0.0,30000.0,72.0,8.3,2008-10-21
Naruto: Ninja Council,220000.0,160000.0,60000.0,0.0,0.0,60.0,7.0,2006-03-07
Naruto: Ninja Council 3,420000.0,390000.0,0.0,0.0,30000.0,56.0,6.5,2007-05-22
Naruto: Ninja Destiny,190000.0,20000.0,10000.0,160000.0,0.0,61.0,4.4,2008-03-20
Naruto: Path of the Ninja,400000.0,370000.0,0.0,0.0,30000.0,57.0,7.2,2007-10-23
Naruto: Path of the Ninja 2,230000.0,220000.0,0.0,0.0,20000.0,62.0,7.4,2008-10-15
Naruto: Rise of a Ninja,330000.0,290000.0,10000.0,0.0,30000.0,78.0,8.5,2007-10-30
Naruto: The Broken Bond,590000.0,240000.0,280000.0,0.0,60000.0,80.0,8.0,2008-11-18
Naruto: Ultimate Ninja 2,570000.0,470000.0,20000.0,0.0,80000.0,73.0,7.8,2008-09-17
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,160000.0,140000.0,0.0,0.0,10000.0,64.0,7.2,2008-06-24
Naruto: Ultimate Ninja Storm,1070000.0,490000.0,340000.0,90000.0,150000.0,75.0,8.2,2008-11-04
Naruto: Uzumaki Chronicles 2,580000.0,280000.0,220000.0,0.0,70000.0,52.0,7.2,2007-09-04
Naughty Bear,850000.0,390000.0,330000.0,0.0,110000.0,43.0,5.6,2010-06-29
Naval Assault: The Killing Tide,170000.0,80000.0,70000.0,0.0,20000.0,40.0,4.5,2010-06-15
Naval Ops: Warship Gunner,110000.0,50000.0,40000.0,0.0,10000.0,67.0,8.3,2003-06-25
Necrovision,10000.0,0.0,10000.0,0.0,0.0,63.0,6.1,2009-05-18
Need For Speed Underground,50000.0,0.0,40000.0,0.0,10000.0,82.0,8.4,2003-11-17
Need for Speed Carbon,6330000.0,3540000.0,2080000.0,120000.0,570000.0,73.7,7.5,2006-10-31
Need for Speed Carbon: Own the City,2620000.0,1040000.0,980000.0,0.0,600000.0,71.5,7.8,2006-10-31
Need for Speed Rivals,5200000.0,1950000.0,2460000.0,90000.0,700000.0,77.4,5.2,2013-11-15
Need for Speed Underground,10410000.0,5260000.0,3940000.0,90000.0,1130000.0,82.0,8.3,2003-11-17
Need for Speed Underground 2,9680000.0,4400000.0,4000000.0,80000.0,1210000.0,78.2,8.5,2004-11-15
Need for Speed Underground Rivals,1320000.0,690000.0,380000.0,20000.0,240000.0,74.0,8.2,2005-03-14
Need for Speed: High Stakes,2310000.0,1580000.0,640000.0,0.0,90000.0,86.0,8.7,1999-03-01
Need for Speed: Hot Pursuit,5840000.0,2370000.0,2640000.0,30000.0,800000.0,78.2,6.4,2010-11-16
Need for Speed: Hot Pursuit 2,3730000.0,3040000.0,510000.0,20000.0,140000.0,77.3,8.0,2002-10-01
